,Mã trạm,Chỉ số AQI,Tên trạm,Url,Chất ô nhiễm chủ đạo,CO,Sương,Độ ẩm,NO2,O3,Áp suất,Bụi PM10,Bụi PM2.5,SO2,Nhiệt độ,Tốc độ gió,Thời gian cập nhật,Múi giờ,Latitude,Longitude
1897,8688,52.0,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,28.0,89.0,-,-,"1,008.00",-,52.00,-,30.0,4.1,2021-08-17 22:00:00,+07:00,21.0811211,105.8180306
1898,8641,46.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,23.0,100.0,7.80,4.10,"1,008.50",-,46.00,5.10,23.0,4.3,2021-10-11 08:00:00,+07:00,21.0215063,105.8188748
1899,13012,18.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,5.00,21.2,95.2,7.00,2.00,921.00,18.00,17.00,16.00,22.0,1.0,2021-10-11 08:00:00,+07:00,13.998599,107.996482
1900,12976,67.0,"Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.00,22.0,52.0,12.00,8.00,"1,000.00",53.00,67.00,9.00,33.0,3.0,2021-06-28 22:00:00,+07:00,21.1137452,105.9268934
1901,13015,91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29.00,22.0,74.0,37.00,-,"1,011.00",65.00,91.00,-,27.0,2.8,2021-04-27 15:00:00,+07:00,21.03982,105.84726
1902,13018,13.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,2.00,24.0,100.0,5.00,-,"1,005.00",8.00,13.00,-,24.0,4.1,2021-10-10 20:00:00,+07:00,20.98832,105.854897
1903,13019,11.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,3.00,24.0,100.0,18.00,-,"1,005.00",8.00,11.00,-,24.0,4.1,2021-10-10 20:00:00,+07:00,21.01994,105.77056
1904,13026,21.0,"Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,3.00,23.0,100.0,14.00,-,"1,008.00",9.00,21.00,-,23.0,4.1,2021-10-11 07:00:00,+07:00,21.01525,105.80013
1905,1584,62.0,"Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,9.00,25.0,79.0,11.00,11.00,"1,006.00",40.00,62.00,35.00,29.0,1.0,2021-10-11 08:00:00,+07:00,16.074,108.217
1906,13017,45.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm10,8.00,24.0,100.0,9.00,-,"1,005.00",45.00,41.00,-,24.0,4.6,2021-10-10 20:00:00,+07:00,21.02022,105.81232
1907,13020,54.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,6.00,24.0,100.0,20.00,-,"1,005.00",32.00,54.00,-,24.0,3.6,2021-10-09 17:00:00,+07:00,21.00577,105.74842
1908,13013,38.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm10,5.00,24.0,100.0,19.00,-,"1,005.00",38.00,37.00,-,24.0,4.1,2021-10-10 20:00:00,+07:00,21.05121,105.78232
1909,13252,17.0,"Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,-,21.0,95.8,-,1.00,982.60,17.00,17.00,2.00,21.7,3.0,2021-10-11 08:00:00,+07:00,22.6782,106.245
1910,8767,30.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,25.0,76.5,-,-,"1,003.00",-,30.00,-,29.5,4.6,2021-10-13 11:00:00,+07:00,10.782978,106.700711
1911,8688,52.0,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,28.0,89.0,-,-,"1,008.00",-,52.00,-,30.0,4.1,2021-08-17 22:00:00,+07:00,21.0811211,105.8180306
1912,8641,50.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,24.0,100.0,6.00,5.70,"1,008.50",-,50.00,5.10,24.0,5.4,2021-10-14 09:00:00,+07:00,21.0215063,105.8188748
1913,13012,22.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,4.00,21.4,76.7,11.00,4.00,921.50,15.00,22.00,17.00,25.8,1.0,2021-10-14 09:00:00,+07:00,13.998599,107.996482
1914,12976,67.0,"Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.00,22.0,52.0,12.00,8.00,"1,000.00",53.00,67.00,9.00,33.0,3.0,2021-06-28 22:00:00,+07:00,21.1137452,105.9268934
1915,13250,2.0,"Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm10,44.00,22.4,93.0,1.00,2.00,999.90,2.00,12.00,1.50,23.6,2.0,2021-10-14 09:00:00,+07:00,22.3221386,104.1214227
1916,12958,26.0,"Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,1.00,24.0,100.0,1.00,17.00,"1,008.50",26.00,15.00,7.00,24.0,5.4,2021-10-14 09:00:00,+07:00,21.1232473,106.2883295
1917,13015,91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29.00,22.0,74.0,37.00,-,"1,011.00",65.00,91.00,-,27.0,2.8,2021-04-27 15:00:00,+07:00,21.03982,105.84726
1918,13018,16.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,2.00,24.0,100.0,5.00,-,"1,008.50",15.00,16.00,-,24.0,5.4,2021-10-13 15:00:00,+07:00,20.98832,105.854897
1919,13019,33.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,4.00,24.0,100.0,25.00,-,"1,008.50",23.00,33.00,-,24.0,5.4,2021-10-13 15:00:00,+07:00,21.01994,105.77056
1920,13026,36.0,"Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,4.00,24.0,100.0,15.00,-,"1,008.50",28.00,36.00,-,24.0,5.4,2021-10-13 17:00:00,+07:00,21.01525,105.80013
1921,1584,50.0,"Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,9.00,25.5,68.0,11.00,11.00,"1,004.50",36.00,50.00,38.00,32.0,3.6,2021-10-14 09:00:00,+07:00,16.074,108.217
1922,13017,61.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,10.00,24.0,100.0,13.00,-,"1,008.50",55.00,61.00,-,24.0,5.4,2021-10-13 15:00:00,+07:00,21.02022,105.81232
1923,13013,53.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm10,20.00,24.0,100.0,22.00,-,"1,008.50",53.00,42.00,-,24.0,5.4,2021-10-13 15:00:00,+07:00,21.05121,105.78232
1924,13252,20.0,"Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,21.4,96.4,-,1.00,984.50,20.00,18.00,1.00,22.0,3.0,2021-10-14 09:00:00,+07:00,22.6782,106.245
1925,8767,30.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,25.0,76.5,-,-,"1,003.00",-,30.00,-,29.5,4.6,2021-10-13 11:00:00,+07:00,10.782978,106.700711
1926,8688,52.0,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,28.0,89.0,-,-,"1,008.00",-,52.00,-,30.0,4.1,2021-08-17 22:00:00,+07:00,21.0811211,105.8180306
1927,8641,53.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,19.0,100.0,6.90,2.50,"1,021.00",-,53.00,5.10,19.0,2.5,2021-10-18 10:00:00,+07:00,21.0215063,105.8188748
1928,13012,4.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,1.00,20.8,93.5,1.00,6.00,924.90,4.00,3.00,17.00,21.9,2.0,2021-10-18 10:00:00,+07:00,13.998599,107.996482
1929,12976,67.0,"Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.00,22.0,52.0,12.00,8.00,"1,000.00",53.00,67.00,9.00,33.0,3.0,2021-06-28 22:00:00,+07:00,21.1137452,105.9268934
1930,12958,32.0,"Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,2.00,16.8,92.7,3.00,9.00,"1,004.20",22.00,32.00,7.00,18.0,3.0,2021-10-18 10:00:00,+07:00,21.1232473,106.2883295
1931,13015,91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29.00,22.0,74.0,37.00,-,"1,011.00",65.00,91.00,-,27.0,2.8,2021-04-27 15:00:00,+07:00,21.03982,105.84726
1932,13018,40.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,3.00,24.0,100.0,11.00,-,"1,008.50",23.00,40.00,-,24.0,5.4,2021-10-18 08:00:00,+07:00,20.98832,105.854897
1933,13019,35.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm10,6.00,24.0,100.0,30.00,-,"1,008.50",35.00,19.00,-,24.0,5.4,2021-10-18 08:00:00,+07:00,21.01994,105.77056
1934,13026,18.0,"Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,4.00,24.0,100.0,13.00,-,"1,008.50",12.00,18.00,-,24.0,5.4,2021-10-18 09:00:00,+07:00,21.01525,105.80013
1935,1584,2.0,"Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,1.00,25.0,88.0,11.00,21.00,"1,013.50",1.00,2.00,35.00,27.0,1.8,2021-10-18 10:00:00,+07:00,16.074,108.217
1936,13017,39.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm10,26.00,24.0,100.0,25.00,-,"1,008.50",39.00,54.00,-,24.0,5.4,2021-10-18 08:00:00,+07:00,21.02022,105.81232
1937,13020,31.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,4.00,19.0,100.0,19.00,-,"1,021.00",17.00,31.00,-,19.0,2.5,2021-10-18 08:00:00,+07:00,21.00577,105.74842
1938,13013,56.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,17.00,24.0,100.0,22.00,-,"1,008.50",45.00,56.00,-,24.0,5.4,2021-10-18 08:00:00,+07:00,21.05121,105.78232
1939,13014,42.0,"Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,4.00,24.0,100.0,-,-,"1,003.00",27.00,42.00,-,24.0,5.6,2021-10-18 08:00:00,+07:00,21.0072,105.83572
1940,13252,113.0,"Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,15.9,89.8,-,1.00,992.10,113.00,70.00,1.00,17.6,1.0,2021-10-18 10:00:00,+07:00,22.6782,106.245
1941,8767,30.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,25.0,76.5,-,-,"1,003.00",-,30.00,-,29.5,4.6,2021-10-13 11:00:00,+07:00,10.782978,106.700711
1942,8688,52.0,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,28.0,89.0,-,-,"1,008.00",-,52.00,-,30.0,4.1,2021-08-17 22:00:00,+07:00,21.0811211,105.8180306
1943,8641,173.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.20,24.0,97.0,22.00,6.50,"1,016.50",-,173.00,6.60,24.5,2.8,2021-10-20 08:00:00,+07:00,21.0215063,105.8188748
1944,13012,25.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,4.00,20.4,90.7,6.00,3.00,928.70,21.00,25.00,17.00,22.0,1.0,2021-10-20 08:00:00,+07:00,13.998599,107.996482
1945,12976,67.0,"Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.00,22.0,52.0,12.00,8.00,"1,000.00",53.00,67.00,9.00,33.0,3.0,2021-06-28 22:00:00,+07:00,21.1137452,105.9268934
1946,12958,24.0,"Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,2.00,21.0,94.0,2.00,11.00,"1,019.50",17.00,24.00,22.00,0.5,10.8,2021-10-19 11:00:00,+07:00,21.1232473,106.2883295
1947,13015,91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29.00,22.0,74.0,37.00,-,"1,011.00",65.00,91.00,-,27.0,2.8,2021-04-27 15:00:00,+07:00,21.03982,105.84726
1948,13018,75.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,6.00,22.0,100.0,14.00,-,"1,016.00",42.00,75.00,-,22.0,1.0,2021-10-19 21:00:00,+07:00,20.98832,105.854897
1949,13019,155.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,17.00,24.0,97.0,38.00,-,"1,016.50",87.00,155.00,-,24.5,2.8,2021-10-20 08:00:00,+07:00,21.01994,105.77056
1950,13026,107.0,"Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,10.00,24.0,97.0,21.00,-,"1,016.50",83.00,107.00,-,24.5,2.8,2021-10-20 08:00:00,+07:00,21.01525,105.80013
1951,1584,45.0,"Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,4.00,24.0,78.0,12.00,15.00,"1,016.00",33.00,45.00,12.00,28.0,2.0,2021-10-20 08:00:00,+07:00,16.074,108.217
1952,13017,107.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,10.00,22.0,100.0,33.00,-,"1,016.00",78.00,107.00,-,22.0,1.0,2021-10-19 21:00:00,+07:00,21.02022,105.81232
1953,13020,70.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,12.00,22.0,100.0,33.00,-,"1,016.00",47.00,70.00,-,22.0,1.0,2021-10-19 21:00:00,+07:00,21.00577,105.74842
1954,13013,114.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,26.00,22.0,100.0,27.00,-,"1,016.00",85.00,114.00,-,22.0,1.0,2021-10-19 21:00:00,+07:00,21.05121,105.78232
1955,13014,80.0,"Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,14.00,22.0,100.0,-,-,"1,016.00",55.00,80.00,-,22.0,1.0,2021-10-19 21:00:00,+07:00,21.0072,105.83572
1956,13252,138.0,"Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,21.0,94.1,-,1.00,987.50,138.00,76.00,1.00,22.0,1.0,2021-10-20 09:00:00,+07:00,22.6782,106.245
1957,8767,46.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,25.0,70.0,-,-,"1,008.00",-,46.00,-,31.0,3.0,2021-10-25 13:00:00,+07:00,10.782978,106.700711
1958,8688,52.0,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,28.0,89.0,-,-,"1,008.00",-,52.00,-,30.0,4.1,2021-08-17 22:00:00,+07:00,21.0811211,105.8180306
1959,8641,109.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,11.0,36.0,11.00,15.90,"1,015.00",-,109.00,6.10,27.0,1.0,2021-10-25 14:00:00,+07:00,21.0215063,105.8188748
1960,13012,8.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,1.00,17.6,58.5,1.00,12.00,924.10,7.00,8.00,16.00,26.4,4.0,2021-10-25 14:00:00,+07:00,13.998599,107.996482
1961,12976,67.0,"Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.00,22.0,52.0,12.00,8.00,"1,000.00",53.00,67.00,9.00,33.0,3.0,2021-06-28 22:00:00,+07:00,21.1137452,105.9268934
1962,12958,24.0,"Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,2.00,21.0,94.0,2.00,11.00,"1,019.50",17.00,24.00,22.00,0.5,10.8,2021-10-19 11:00:00,+07:00,21.1232473,106.2883295
1963,13015,91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29.00,22.0,74.0,37.00,-,"1,011.00",65.00,91.00,-,27.0,2.8,2021-04-27 15:00:00,+07:00,21.03982,105.84726
1964,13018,79.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,3.00,12.0,41.0,7.00,-,"1,018.00",49.00,79.00,-,26.0,2.0,2021-10-25 11:00:00,+07:00,20.98832,105.854897
1965,13019,70.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,5.00,12.5,42.5,32.00,-,"1,017.50",49.00,70.00,-,26.0,2.3,2021-10-25 11:00:00,+07:00,21.01994,105.77056
1966,13026,116.0,"Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,3.00,11.0,36.0,11.00,-,"1,015.00",69.00,116.00,-,27.0,1.0,2021-10-25 13:00:00,+07:00,21.01525,105.80013
1967,1584,24.0,"Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,2.00,22.0,74.0,14.00,40.00,"1,013.00",15.00,24.00,12.00,27.0,5.6,2021-10-25 14:00:00,+07:00,16.074,108.217
1968,13017,124.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,13.00,12.5,42.5,26.00,-,"1,017.50",78.00,124.00,-,26.0,2.3,2021-10-25 11:00:00,+07:00,21.02022,105.81232
1969,13020,55.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,3.00,12.0,41.0,21.00,-,"1,018.00",49.00,55.00,-,26.0,2.0,2021-10-25 11:00:00,+07:00,21.00577,105.74842
1970,13013,122.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,16.00,12.5,42.5,21.00,-,"1,017.50",79.00,122.00,-,26.0,2.3,2021-10-25 11:00:00,+07:00,21.05121,105.78232
1971,13014,82.0,"Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,3.00,12.0,41.0,-,-,"1,018.00",53.00,82.00,-,26.0,2.0,2021-10-25 11:00:00,+07:00,21.0072,105.83572
1972,13252,142.0,"Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,15.1,48.1,-,1.00,987.90,142.00,104.00,1.00,27.0,1.0,2021-10-25 14:00:00,+07:00,22.6782,106.245
1973,8767,82.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,23.5,57.0,-,-,"1,009.50",-,82.00,-,33.0,2.3,2021-11-01 13:00:00,+07:00,10.782978,106.700711
1974,8688,52.0,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,28.0,89.0,-,-,"1,008.00",-,52.00,-,30.0,4.1,2021-08-17 22:00:00,+07:00,21.0811211,105.8180306
1975,8641,34.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,22.0,100.0,6.40,4.10,"1,017.00",-,34.00,5.10,22.0,3.0,2021-11-01 12:00:00,+07:00,21.0215063,105.8188748
1976,13012,8.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,1.00,19.3,62.0,1.00,10.00,928.30,7.00,8.00,17.00,27.2,5.0,2021-11-01 13:00:00,+07:00,13.998599,107.996482
1977,12976,67.0,"Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.00,22.0,52.0,12.00,8.00,"1,000.00",53.00,67.00,9.00,33.0,3.0,2021-06-28 22:00:00,+07:00,21.1137452,105.9268934
1978,12958,24.0,"Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,2.00,21.0,94.0,2.00,11.00,"1,019.50",17.00,24.00,22.00,0.5,10.8,2021-10-19 11:00:00,+07:00,21.1232473,106.2883295
1979,13015,91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29.00,22.0,74.0,37.00,-,"1,011.00",65.00,91.00,-,27.0,2.8,2021-04-27 15:00:00,+07:00,21.03982,105.84726
1980,13018,18.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,5.00,21.0,100.0,6.00,-,"1,018.00",10.00,18.00,-,21.0,2.5,2021-11-01 11:00:00,+07:00,20.98832,105.854897
1981,13019,43.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,6.00,21.0,100.0,22.00,-,"1,017.50",26.00,43.00,-,21.0,2.5,2021-11-01 11:00:00,+07:00,21.01994,105.77056
1982,13026,26.0,"Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,5.00,21.0,100.0,15.00,-,"1,017.50",19.00,26.00,-,21.0,2.5,2021-11-01 12:00:00,+07:00,21.01525,105.80013
1983,1584,21.0,"Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,1.00,24.0,83.0,15.00,23.00,"1,014.00",12.00,21.00,12.00,27.0,1.5,2021-11-01 13:00:00,+07:00,16.074,108.217
1984,13017,28.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,5.00,21.0,100.0,11.00,-,"1,017.50",28.00,28.00,-,21.0,2.5,2021-11-01 11:00:00,+07:00,21.02022,105.81232
1985,13020,24.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,4.00,21.0,100.0,16.00,-,"1,017.50",19.00,24.00,-,21.0,2.5,2021-11-01 11:00:00,+07:00,21.00577,105.74842
1986,13013,44.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm10,22.00,21.0,100.0,23.00,-,"1,019.00",44.00,40.00,-,21.0,2.5,2021-11-01 08:00:00,+07:00,21.05121,105.78232
1987,13014,24.0,"Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,5.00,21.0,100.0,-,-,"1,017.50",19.00,24.00,-,21.0,2.5,2021-11-01 11:00:00,+07:00,21.0072,105.83572
